o1	o2	o3	t1	t2	t3	v1	v2	v3	p1	p2	p3	j1	j2	ja
Locus36105	-0.9448232585791	-0.82020176702792	-0.62792097747653	-0.341481183374115	-0.270763852757248	-0.530892065128947	-1.34272941789885	-1.22100930230688	-0.94323865250296	-0.357487701317277	-0.44038342760719	-0.824259162773681	0.200219098273605	-0.0443152065402191	1.348333533939
NODE_115050_length_192_	0.0896795149546055	0.268185064428879	0.248061236750143	0.188721585759964	0.368906822975743	0.010471994011236	0.173579342327641	0.150247828001765	0.351326178743156	-0.104845103178609	-0.275479176898554	0.114426843139421	-0.588604826781727	-0.194185402311372	-0.403253609335134
Locus7661	-0.484952173237994	-0.71125087750773	-0.720141508820426	-0.268007552810088	-0.669633313442707	0.3916620251696	-0.687322584926348	-1.09468570852126	-0.68558206067533	-0.4903317414087	-0.36555776423425	-0.618753269491775	0.260844269164682	0.344082005307603	0.645990311293599
Locus28231	0.116422585885539	0.095928903296825	0.0346426883327366	-0.041023827807004	-0.324729021744339	-0.611229832511659	-0.667188488970032	-0.575686419444342	-0.203594260688672	0.20818700528932	-0.46747807166916	-0.198116713039628	0.449422836016383	0.496704197085587	0.932580892413311
Locus37782	-0.238924867683403	0.0519279776348831	0.0597036812880075	-0.173965260961112	-0.403832831399679	-0.184617110001484	-0.96959163634765	-0.310893322394576	-0.758809704105598	-0.145444302912029	-0.617677587343002	-0.457245503953758	0.326451392050535	0.396514504690582	0.786862468618454
Locus369	-1.3938657499264	-2.00232428542412	-1.20647078297814	-0.749899730024653	-1.04692207477616	-0.336478968408025	-0.665667251807948	-1.54988376554066	-1.45729783670625	-0.864844469521832	-1.40683042928539	-0.548938482790869	0.110815293581059	-0.103653999196045	0.597056874739043
Locus7199	-0.381657973122087	-0.417012849888615	-0.416923488293714	0.06793641903713	0.0957672531692169	-0.216043593658992	-0.714160856276377	-0.40838067156007	-0.545953556227676	0.197133455464038	0.078757739575856	0.0623786942579665	0.847775786702047	0.714940861689487	0.293358866775186
Locus8063	0.021300404181368	0.005344410859313	-0.167345579346252	-0.0844684813269932	-0.0107215016314735	-0.420447037482787	-0.741034262633217	-0.270814575480696	-0.166648687955378	0.0598587342122155	-0.351626599869426	0.405033194066923	0.68829867110672	0.444722040271602	0.673958426459662
NODE_417528_length_181_	0.217702363618285	0.759284653626043	0.568049510822848	0.440774113176565	0.218999731076598	0.0870308796673401	-0.291467258335328	0.411200218529868	0.42650836826888	0.494973424073336	0.479309312448491	0.766041155257125	-0.433903251869985	-0.262949813851292	-0.417408475966408
Locus36465	-0.960369391598469	-1.34512286919689	-0.79680335209916	-0.734280838710537	-0.287428245733872	-1.02758569009923	-1.69589273379118	-1.30650703493303	-1.75041425631138	0.730298197395135	-1.44776858718767	-0.164609118973758	0.927974183695695	0.711397868705403	1.17545891435989
Locus14244	0.629178471109277	0.577652864976221	0.47184819588039	-0.100522358731049	-0.639230101282144	0.381708425802648	-0.0106059518707492	-0.520089169824616	-0.152352822924042	-0.0972874347444083	-0.25556973205868	0.241021488945475	-1.17675949040136	-0.946947199476994	-0.950977809964961
Locus32879	0.0509805929338509	-0.452872858286524	0.0302499077450189	-0.18432873533241	-0.283556472779162	-0.593680955832496	-0.702766354232707	-0.675186977244903	-0.529310715864979	0.0330437196783685	-0.30967581945589	-0.360789013473453	0.185278347721412	0.386533297907539	0.613783284620199
Locus7117	2.56926002141824	0.971739022762375	1.54858340925564	0.993527920182814	0.616320234175259	0.739032729989475	1.27498324971133	0.97596753567179	0.0286665840689709	-0.251996274260171	-0.090844711331488	1.01375082487145	-1.07277516808859	-0.50594103058221	-2.59274150834332
Locus219	0.10575884631253	0.381160186284718	0.262892237126121	0.280250058740585	-0.297015406223973	0.125226551617263	0.321512885249717	0.439174632318552	0.402008257972091	0.301713517961042	0.170235263380982	0.530146463049161	-0.553126593627444	-0.26098206241796	-0.168972041776168
Locus22013	-0.0757906676916715	-0.144186355777084	-0.094218095232548	-0.24456959829272	-0.203221638406109	0.121293935231375	-0.205830505016472	-0.310362909861068	-0.461820426410141	0.157539436681595	-0.265611360586959	0.011839603628252	0.222078103792816	0.428737589364865	0.311249047032661
Locus14294	-0.837575038752787	-0.909949630000334	-0.71818533965222	-0.350201787214464	-0.189612988404394	-0.358112563110837	-1.11191901138771	-0.791367882958128	-0.977631771409739	0.109403132628838	-1.22455684412039	-0.856972072515456	0.025062647965279	0.39464787020911	0.772825315393287
Locus2099	-0.283053180999666	-0.530990230255451	-0.647061303333929	-0.371601463497892	0.019929228815873	-0.147977181410044	-0.742767027392537	-0.804948585400045	-0.733562784316233	0.0214045104737719	-0.868544479680427	-0.0427340957460232	0.321564714030307	0.612265606646334	0.358150460113421
Locus734	-0.174320152963511	-0.824130107837189	-0.448596352151793	-0.160769513397515	-0.50118740186112	-0.157101416142823	-1.22276657576671	-0.476633384732353	-0.679934364063104	0.614223462172888	-0.753180342971601	-0.0622586644973501	0.701025578287283	0.757296208532346	0.837205783704858
Locus20701	-0.739277091972878	-1.20209738810577	-0.942256712115982	-0.785333074877028	-0.0484908678885664	-0.48178551278718	-0.877388188172722	-0.935275299158147	-0.640987007167562	0.0597868362727112	-0.632933081601843	-0.312060871758783	0.502897143800065	0.644306398043027	-0.006575795336469
Locus10906	-0.18553253858414	-0.631059810068632	-0.417659278305784	-0.407644579379108	-0.11991092312632	-0.689133153095028	-1.55260637841726	-0.626652610558362	-0.782914990868066	0.341726046792129	-0.969391877856769	0.177129260293569	0.92704192169193	0.544317621358732	0.981947025063614
Locus8259	0.541914086336403	0.601425564344199	0.35969909099171	0.256287611778882	0.30014646626044	0.258747952104412	0.0460827224279533	0.019039114630794	0.323622783096324	0.130681648842523	0.409872605158641	-0.0186623661962534	0.0041511655514625	-0.509585158337091	-0.39879146313617
NODE_152896_length_312_	-0.822962377462026	-0.723065989246932	-0.533422312088043	-0.592801564682488	-0.0619022426930025	0.0955667283402219	-0.530724024159579	-0.583736037609887	-0.545819412498278	0.695090244332606	-0.163376438256327	-0.684667095552167	0.659555067712538	0.802140739730068	0.688186711136696
NODE_4820_length_75_	-1.55249950145375	-0.391477805342913	-0.942009366346029	0.331744848754348	-0.0357494551420458	0.0563794791179616	-0.0271236985290058	0.270877397738371	0.132013000313098	0.190953552140618	-0.0549377751906872	-0.749259081380702	1.03346336305726	1.11017209572941	1.51030259394514
Locus7163	-0.348095181894515	-0.921796914626579	-0.632881052768393	-0.276328927842745	-0.146194585894851	0.0736143731683442	-0.737713391474814	-0.465804406440709	-0.508218349492882	0.266541938116582	-0.424486482458754	-0.453591658921863	0.269227835524353	0.610466217734848	0.498851762432835
NODE_79301_length_100_	-0.802319032190002	-0.876460141122088	-0.552151317573929	0.515467069047967	-0.0814617025683286	-0.150071836913193	-0.367365781684263	-0.895339783310877	-0.293658821760784	-0.0286687636938524	0.194571921670764	-0.810184390112427	0.854399609418873	0.723090061130192	0.785069766901173
NODE_250070_length_180_	0.457720520773126	0.345175170315025	0.69043248038265	0.472475076760786	0.143339829982625	0.112835400362112	0.534153395291141	1.25441521480744	0.503264400011409	0.156337012800358	0.343449879838943	0.214739767236543	-0.339230264066793	-0.642434249037906	-0.162629936872355
Locus23836	-0.340446453308449	-0.370818329613451	0.048558963661358	0.031843026265864	-0.710790610315007	-0.696965977199228	-1.67175803759474	-0.552428368576862	-0.938085608293483	-0.133862138729388	-0.915910728750441	-0.432241233500564	0.639156856389227	0.337272603489183	1.1497647237733
Locus2223	-1.39391380263565	-0.536514044509835	-1.23809394032945	-0.0159761594900344	0.159659012576286	0.0278924966098839	-0.307369300627682	-0.324825595782909	-0.107017450723369	0.324050588817863	-0.328234492037845	-0.493877269965509	0.69307389687481	1.19803571138708	0.973742137827235
NODE_183716_length_234_	-0.417692572789758	-0.381134167389715	-0.644297477506903	-0.541532888478017	-0.163670212150222	-1.01257993689174	-0.957622858771987	-0.444690165366306	-0.454159185309447	0.163406138247917	-0.066916720725718	0.12020605067606	0.198673304674203	0.59796227288	1.02590934950279
Locus31592	-0.05668958136586	-0.13398377413014	-0.104335155566984	-0.205867236857474	-0.615340676976329	-0.694827253615999	-0.430590727001254	-0.35751071924266	-0.27209301218586	-0.565533149599664	-0.403982625095065	-0.185445397975699	0.0480960085813091	0.140073534473591	0.614112999598942
Locus28412	-0.614913834096737	-0.402483434942053	-0.792983755976878	-0.0422742360641705	-0.11109811016346	-0.218740617394394	-0.415949996987178	-0.279331698994355	-0.441543902301879	0.395395185109445	-0.319312655626235	-0.0196708349792895	0.271389021901561	0.543810001450051	0.741192673141438
NODE_170581_length_159_	0.292612500164261	0.426181990432371	0.872975737108216	0.460370247693387	-0.0740383316874439	0.624917661351811	-0.201262576766684	0.0475333219761845	-0.285906126200659	0.0682887873824372	0.0482745875757685	0.387117707027286	-0.487317320972286	-0.692425089756215	-0.715714646605456
Locus329	-1.45384482369441	-0.437546727358807	-0.791661967046064	-0.233054630535373	-0.374315356987221	-0.403722175392861	-0.371935725671214	-0.415802927075193	-0.1859708143866	-0.285972751507254	-0.255784463311498	-0.941583858635549	0.302751826550188	0.381958122012861	0.502938661188819
Locus11236	0.648755446680095	1.18290816937191	1.46053985999258	0.860885298655844	0.430262088425175	0.249755090389347	0.0149219304630036	0.383117137052597	0.648486997740945	-0.0374958574426075	0.340108928124774	0.639939103125526	-0.0742446253727445	-0.855037611809871	-0.896176057235192
Locus22978	-0.058508022867321	0.470203120138819	0.521902890650207	0.115418686714022	0.379158774967285	0.403804486590866	-0.120765994236018	-0.231723347898625	0.189222610376253	0.386394195728765	0.17127594767336	0.456091368286637	-0.362400700602369	-0.311883777172172	-0.538831738492492
Locus24214	0.297707303691736	0.277822408013158	0.113099820723165	0.021380372348312	0.0124234731642385	0.038151104426499	0.0742430861302456	0.342800546022886	0.077515003372217	0.148325505297944	0.168539139364565	-0.0684227684770792	0.444338623286069	0.404767934425942	0.45075415901075
Locus1830	0.0447552772597484	0.182449349238656	0.0746187337449161	-0.234486166513595	0.315832423807991	-0.208849396049242	-0.162813062827189	-0.658311267690896	-0.217395802104727	0.339146532709512	-0.170120025883688	0.0757124411708092	0.498646578978844	0.631074869908548	0.809659933588911
Locus38223	-1.11145360313956	-1.70716713528641	-1.19378915355844	-1.08779761043135	-0.970729722936885	-2.57842957129949	-3.05114251430421	-2.20009007062087	-1.20313497882693	-0.269981095242082	-1.11232209653409	-0.241529322595806	0.253333793715582	0.78447187745646	1.1276309190524
Locus18573	-0.266530274426848	-0.313102694599005	0.0549781389432326	-0.20803286496323	-0.912375600478994	-1.12887336492849	-1.17116645309399	-0.554930755912432	-0.787017428540221	-0.0198415289109937	-0.806717874035283	-0.0488308010131655	0.623217425323709	0.398155284906699	0.645901435655927
Locus21613	-0.208318969952279	-0.395705121122078	-0.265511150685313	-0.231253713879384	-1.22024574713915	-1.77271975600586	-1.12269308681969	-0.339007371662336	-0.489677995176931	-0.0592438377362918	-0.448842431722554	-0.384832313065582	0.552402083855832	0.693458669386288	0.76839754794951
Locus33055	-0.166020581904977	-0.150937909901853	-0.232931526128512	-0.436082674313519	0.0685623600410361	-0.863732006277802	-0.568453956023746	-0.730105766643522	-0.177435119229829	0.233667942105298	0.232026193018709	0.0074280546329277	0.481368813258313	0.836812391040126	0.618820529988406
NODE_280859_length_147_	0.00527857002208101	0.0621773831079372	0.0369204491279619	0.294152185543539	0.155707578512616	-0.11437886976224	0.0540356539362947	0.15249932643614	-0.161050967013104	0.326055490954822	0.188793499198721	0.291581865021707	0.527353662083954	0.581124110014679	0.386570947571333
Locus30708	0.944004376569223	0.277024238292735	0.662392634679941	0.255381770696504	0.0717238359639367	0.335482168254203	0.142965039008604	0.155700319395115	-0.197793248976413	-0.0530366579377865	0.0117365820438986	-0.0808601400658575	-0.712929421149723	-0.871305731481706	-0.293793746501404
Locus38117	-1.65268094527323	-2.06926703115326	-1.45831341440525	-0.741692731900447	-1.2521607425164	-0.878651058985871	-2.22557627633232	-2.09723918360045	-2.10366285336402	0.349100358513378	-2.22093268488826	-0.939285593193997	0.0531067522094201	0.509964395796378	0.924810510229918
NODE_236799_length_167_	-0.156113764693831	-0.0431848795767031	-0.043784574362123	0.307217652513379	0.025790979120725	0.120438729861346	0.0510346123861665	0.0187193859373168	0.255403808609984	0.0461033123678135	0.136750707490582	0.218454433136171	-0.303572208030237	-0.181847291289926	-0.266822051169329
Locus30011	0.102789753993738	-0.4464895393514	-0.582880197550794	-0.0455320918876648	-0.208567354702349	0.103078337666666	0.0939015685270245	0.270284064570722	-0.26166008618324	0.544338105299534	0.332457485359363	-0.0056907877616625	0.826431911940564	0.606667818886962	0.915490912719997
Locus40309	0.07595003704954	1.03736992947782	1.66792339382102	0.831599630897231	0.108230299104232	-0.117737796818895	-0.801209717971921	-0.362951450863807	0.223710723586157	-0.20381252793043	0.020348278722334	0.411184032366628	-1.38774478875593	-1.60207186899338	-1.1169458577683
Locus31159	-0.387267804764168	-0.431208516835733	-0.276362288221839	-0.426032239223903	-0.141713933614578	-0.439872068407388	-0.887594882429804	-0.250171298090189	-0.267006747184808	0.452425727142208	-0.335197935921705	0.300580764494324	0.50626866852133	0.882501392914742	0.43325634999881
Locus327	-0.768822154407309	-0.824833019182581	-0.346695079305696	-0.67044564220931	-0.882880618007555	-1.03564775124353	-1.67194567723338	-1.24427072181923	-1.286010578753	0.204240117914293	-1.08869228309658	-0.0242371472629045	0.387734387937984	1.11004817010238	0.182615392439812
Locus15409	-0.151454802158302	-0.301818366304113	-0.0567516816407485	0.002996521627597	-0.34079260243963	-0.455937306027794	-0.999230685752399	-0.381868340355266	-0.805681330805498	-0.85793499020843	-0.449933679923271	-0.102667835826526	0.524456459862001	0.150244679819363	0.516692475841941
NODE_293428_length_153_	-0.625391646298439	-0.109329324998167	-0.306085659425424	0.199384807935646	0.0216738376740595	0.022768868152386	-0.342494296048607	-0.339104464955531	-0.744145510461092	-0.0815868635027807	-0.0588637526034258	-0.108288627213444	0.449686955061229	0.804227767852913	0.25727401616198
Locus24968	0.815007884260623	0.546892031707297	0.881390479555829	0.607057261041793	0.321190091956744	0.93657363307036	-0.173627079807345	0.44029308368078	0.334544143680801	-0.188692721782121	0.150054726513234	0.333762465794935	-0.375075482294449	-0.61245709061061	-0.414917803455766
Locus3768	-1.22631295564531	-2.45371055942921	-1.92098879958654	-0.55193775015006	-0.0509311235826919	-0.580147775138596	-1.40364450247348	-1.70502343051427	-1.20260832485482	-0.199973708271764	-1.15905641901042	-0.853270778422607	0.416695924218521	0.582099875293548	0.725364897352403
Locus35915	-0.46372628591107	-1.06595894372731	-0.614835345408608	-0.56726411864807	-0.438593926623494	-0.929488008880616	-1.33975289464603	-1.18718414454707	-0.0811142612878954	-0.0109018375745482	0.140278109161036	-0.163606638087333	0.744521496487399	0.645384062224577	0.413532851339285
Locus3459	-0.994755485339972	0.115219970590834	-0.56342703412693	0.38244786651383	0.286013256468366	0.102445263082199	-0.208030204936776	0.048294553627619	0.144808006847427	-0.0275683451601435	-0.146488448245287	-0.428949290202252	0.654266599229357	0.983802152372359	0.851144827906284
Locus29839	0.161890102166918	0.166239475293805	0.291497972558144	0.195326344704474	0.260498164958894	0.398672651417361	0.0610901993929073	0.36723920000194	0.253438871441805	0.293701302470676	1.17506597463239	0.557596952679403	-0.169134739217859	-0.440248918425185	-0.439243366394428
Locus8202	-0.33398832128826	-0.0737821150889247	-0.617654688783471	-0.241851706938241	0.336345416000866	0.369579476744544	0.013646208615404	0.196633463675901	0.324350684854299	0.042381663441735	0.502828999670235	0.0281258409004182	-0.67395216641172	-0.858202625787354	-0.659200818587276
Locus14766	-0.216148153984077	-0.0210576090934825	0.122263720636797	-0.676661312180107	0.0160828975299887	-0.993102103660766	-0.839313018932639	-0.687896290174118	-0.44422447901502	0.922969046457323	-0.429956106906848	0.446524081102254	1.51385599956127	1.64302579930209	0.505848287893839
NODE_68262_length_481_	0.450923067510167	0.36772185895044	0.731549502915788	0.427374396078662	-0.198711851612704	-0.0324857380887464	0.356552386056108	0.12500843100431	0.509018943902015	-0.226053664019887	0.232337974112109	0.0767796420602375	-0.424304437809849	-0.490119288867556	-0.442461021180132
Locus17766	-0.502055121601553	-0.996489103914288	-0.985461777326219	-0.177181482707579	-0.0396421051268714	0.0180685162695435	-1.38764024468718	-1.00771289335905	-0.719700900319573	0.21005667408583	-0.575351259343018	-0.300349270600434	0.453870402052864	0.448167526745512	1.15888438880061
NODE_335517_length_186_	0.00278173360841449	0.248478648478536	0.171520759373915	0.092603777494051	0.018980330672064	-0.0278404331000253	0.337838193188075	-0.180743584025078	0.0567434863834095	0.237571477330509	0.310030017781978	0.499152632767277	-0.260189483218855	-0.385614114790905	-0.253299330753321
Locus38374	-0.140387099982194	-0.111814225453963	-0.121215197384072	-0.205516152646667	-0.0640399406888593	-0.426255332867269	-1.26334649028849	-0.615787322968211	-0.437832839576742	-0.00435778889563376	-0.222716095725769	-0.0196008415662725	0.598344276368921	0.857757452074177	0.273640869679196
Locus41669	0.226391846451657	0.299972200172362	0.303692588111496	0.183652789267978	-0.0480961141567585	0.300276872189577	0.477175149176303	0.376759213610697	0.146396447062769	0.046031405998793	0.00849637604842948	0.116582560009214	-0.121935529133889	-0.159924660988074	-0.215272637785434
Locus34982	-0.617289228982066	-0.612117256991257	-0.458507557289682	-0.209596298978144	0.00509627764335125	-0.149588768341888	-0.490514990416169	-0.801259404857942	-0.431575092684348	0.528204186795917	-0.13510261370471	-0.184698240132223	0.771472093532801	0.618678714132467	0.296719911708437
Locus579	-0.791123982215419	-1.96195361934506	-1.49940514113077	-0.457667424812253	0.257281414838734	-0.79038263390224	-0.780088408044096	-0.718085923267004	0.223788176725072	-0.665540365131085	0.0740217382991516	-0.449520732621874	0.707635342732261	0.765842289800636	1.29286289478515
Locus26828	0.762424290757856	0.768692672150771	0.528531778267845	-0.107011983425544	-0.207622641944965	0.23420901796025	0.289750450208806	-0.0295859554014532	-0.0938881621354227	-0.131614078578078	-0.0380689643270155	0.457010591865058	-1.33351409141884	-0.852245460223301	-0.202878490963079
Locus37654	-0.281895348721431	-0.429131941328093	-0.137467174593818	-0.490969280091915	-0.366665129845953	-0.939900933119689	-1.30023137581977	-0.916882351844112	-0.603743210623823	0.105477221180804	-0.30060117138813	0.0398372261388363	0.238609971582974	0.702086024753999	0.651353242162282
Locus12985	-0.362405342449731	-1.00839739835066	-0.866501244183937	-0.460370456860156	-0.131000891814652	-0.293255965463086	-0.24062528602515	-0.581066542167687	-0.689624985479361	0.128597259078413	-0.08808454519451	-0.113587962783482	0.685957220952107	0.159288981865555	0.478934651915217
Locus5244	0.415532011238711	0.300176295189233	0.21757672890582	0.340306232193234	0.0897710328660824	0.219826154842904	-0.201749104457605	0.100840102797098	-0.0549275453527338	0.517999666477335	0.326490211461919	0.5209320913205	-0.340646593904778	-0.449926868504811	-0.120451852719659
Locus9892	-0.954076468896421	-1.07556846437173	-0.504553425030492	-0.430595699328365	-0.222239697413551	0.271061671990547	-0.574652776724499	-0.646499003105252	-1.09820373714689	-0.164416733271242	-1.02344203051743	-0.594193857017031	0.15130421857195	0.62463485402114	0.433480855749311
Locus22719	-0.245156053116772	-0.511103785177244	-0.503432800517775	-0.05011506487431	-0.104522532706895	0.258669129780508	-0.788186901332281	-0.479019801305747	-0.637387835901952	0.418178184683914	-0.717908108850213	-0.217229884120525	0.78713321395035	0.614330877308935	0.389194830909583
Locus6354	-0.281225410187286	0.225405401094858	-0.0954380275460104	-0.345303070387073	-0.0853615482973255	-0.238378288631087	0.291202781422394	-0.0655434470611289	-0.237203537142386	0.152606806428147	0.265056978091352	0.28262266630771	0.734990575542763	0.561425351775424	0.402882976405071
Locus35941	0.280394719315129	0.257132667764585	0.278240486399311	0.504831603875034	0.0937249734021048	0.192037531824668	0.447028703421967	0.334744744224969	0.054561727869687	-0.486268761578611	-0.144645756251316	-0.126811538222138	-0.309253362558755	-0.706695057101444	-0.59517228444904
NODE_154647_length_149_	-0.295507091597116	-0.152260135229918	-0.5488216661304	0.0216430683175051	0.284095654686904	0.304240574000394	-0.0428743836381708	0.0677015699681686	0.230114115060196	0.340254255803883	0.383071122802299	0.231700858730934	-0.615272113179648	-0.680941321035206	-0.484303088508613
Locus40413	-0.420071098621473	-0.147738069502606	-0.399082660074099	-0.154159650118698	0.0267908484763944	-0.285926308262588	-0.964453338723118	-0.896542906920617	-0.0603717103827767	0.300711609411647	-0.03183244519907	0.347591606101737	0.537369509539633	1.12754145037319	0.586300920535331
Locus17670	0.193220766061808	0.414288843365223	0.0827484386129385	0.180420237222114	0.180876101225178	0.280532789323298	-0.0937630967912636	-0.318355488901097	-0.13023335462233	-0.188788317370777	-0.131246540317168	-0.367675982236312	0.37863131591821	1.05098303232298	0.559216377696129
Locus42256	-0.196533506768068	-0.418069968515569	-0.276846008942074	-0.319471829344635	0.333266152649897	-0.510272948291852	0.232804801872321	0.190162014422643	-0.0876241640334254	0.4024570059818	0.10648732188119	0.516864784153083	0.892415450458941	0.925050542301864	0.577300743230379
Locus24015	-0.926557188560215	-0.106894511512524	-0.632167119921889	0.0095912500025581	0.183554090475923	-0.0842499978676678	-0.712168655720433	-0.705002775233708	-0.430146904439521	0.0740288900448351	-0.428152134047093	-0.16156390738254	0.509694386992858	0.723159916366952	0.307419570219488
NODE_441526_length_167_	-0.243557285518895	-0.22004822977898	-0.124523211089024	-0.459967841143438	-0.227163966931826	-1.07719916816889	-1.07354924880982	-0.298470762386746	-0.688046311821114	0.573679326450903	-0.476933925391954	0.703019053887399	1.04811312904538	0.794001898153055	0.93996785147746
Locus11026	0.595568212754255	0.604357772940733	1.03833694471478	-0.0975142534824425	0.718728330676397	0.0998403562594669	-0.682849531088678	-0.460947980328348	0.359994704618332	0.266494315759198	0.381627071037075	0.739936342942812	-0.542058384170162	-1.28109412395995	-0.891268777234135
Locus19423	-0.139807859408259	0.0323870186909705	-0.155114616815819	-0.262836727836008	-1.08839869531907	-1.43308993996161	-0.826107731392475	-0.210919659887019	-0.711870651611954	0.0656890406230245	-0.457578455721229	-0.462034405329882	0.879382579116356	0.355205712123137	0.573046007594718
Locus136	-0.0717669142817701	-0.39206675394405	-0.454678638667065	-0.0962341866309278	0.325065398682564	0.0308384305271332	-0.366652858264972	-0.382702286712393	-0.359840020399891	0.341188065122506	-0.265086974687204	0.309009161389755	0.87603675263111	0.798161358937194	0.254752231106446
Locus5384	-1.28094841302907	-1.44985107820467	-1.09830629525826	-1.19362502707138	-0.983914146067207	-1.3193669074805	-3.35536932910057	-1.74342952250596	-1.57740402787105	0.234151257311734	-1.45859759444465	-0.32956302315005	0.582147305141656	0.237555306002188	1.21435059948716
Locus8995	0.133190799097116	0.76587235308412	0.62452735506912	0.455299617927499	-0.262496141524756	0.33875349436214	0.307492775127142	0.0671766106639765	0.064077001632735	-0.195721780488832	-0.0563696045745129	-0.160803708263315	-0.568288551054087	-0.525012425556181	-0.604820656026585
Locus12778	-0.171574906911042	-0.282739275518401	0.592408862970101	0.435839993029025	0.420911201778197	0.481683747033034	-0.473681807549502	-0.672404379224843	-0.0605734411145308	0.00432806142304145	0.445253892953772	-0.136431420647413	-0.77124858742711	-0.794568145498429	-1.16939414204989
Locus12099	0.987052250614757	1.02446532665947	0.527156521321553	0.292078468736132	0.102231259218926	0.218158776435914	0.793146707514031	0.425609238785021	0.169744299492941	-0.309719649117961	0.0368473443272755	0.675755780352173	-0.352902227593324	-0.594236641032839	-0.558241852353095
Locus11531	0.628579733913318	0.305508915138472	0.099287433722242	-0.129226273664739	0.137255719538931	-0.277555273620348	0.534894359898158	0.746864421127941	0.554008105702236	-0.0810637135697218	0.374595064029708	0.649520094747308	-0.446099873166987	-0.413981133284791	-0.549555695415005
Locus568	-2.02380706775139	-2.96737365361808	-2.35492528611551	-1.41083035651087	-1.45936281599015	-1.13216132853847	-2.53770105633128	-2.92736244862549	-2.07435051336325	0.978408375513369	-1.91941217675941	-0.438229636787075	0.558720431367997	0.495548225467135	1.52140017928368
Locus13523	-1.72570943853767	-1.77916208736917	-1.57128929983316	-1.06293760073514	-0.167264626830067	-0.532498767604015	-0.891281279672244	-1.448652137481	-1.18825779551767	-0.649262328027659	-1.60119310712939	0.095804513710873	-0.0198633853265923	0.590768340432839	0.578041371627497
Locus26014	-1.25586190993301	-1.52954815467344	-0.619603919023082	-0.407500512200615	-0.664522404601409	0.113468787183744	-2.21032965645083	-1.50021042165051	-1.5546989962304	-0.605177897771467	-1.44392455703542	-0.234648338153803	0.470467944509493	0.486699118372261	0.62371359616028
Locus5075	-1.49906802138205	-1.04353806073792	-1.89845523229519	-0.0008426656583527	0.284855378572352	0.174819301290856	-0.059691423194624	-0.545743437832526	-0.904468871177924	0.11830701226086	-0.697050512961517	-0.144715649822787	0.715235946220149	1.3716117694453	1.10912749126288
Locus4691	0.402822579182145	0.279688313366192	0.570869971297775	0.133214989970059	-0.238056729907783	0.0822775298129702	0.0404452049073831	-0.170586539342957	-0.427205742022865	-0.232203993091718	-0.513857773767425	-0.285898380384149	-1.20347477876509	-0.824301344278058	-0.490360209423148
Locus32518	-0.25622591132087	-0.0688545544063417	-0.052543879220378	-0.532290214823334	-0.58064046345764	-1.2042634786405	0.042533444672871	-0.419251788497161	-0.402283866762519	-0.0762230866519356	-0.116688100717279	-0.122876986021519	0.367855011445894	0.292935892721786	0.770613556019209
Locus28258	0.217046739628079	0.331826486366656	0.888863300963844	0.106508490280251	0.301387634450652	0.256444744604436	-0.247204611778608	-0.694545505753702	-0.073650915293201	0.348174454539108	0.186144590322856	1.16055700118401	-0.927641207484081	-1.16489908452036	-0.482152183161852
Locus32298	-0.37170847602413	-0.355223613177025	-0.305459696116439	-0.0720423511636538	-0.152866595796766	-0.259018769112397	-0.0922413618177943	-0.259022940368052	0.0169494798332595	0.0768613027530555	-0.0878867771443101	0.108381324487338	0.261719888451309	0.0496316544115168	0.477681791334082
Locus522	-0.895297703019962	-0.0687406294620435	-0.612815525323479	0.543015062537573	0.245735654888482	0.434749083066387	-0.0337014149753386	0.206518949043874	0.259308000567523	0.393232854718111	0.0122025513106261	-0.609244906982953	0.668751343429846	1.18080953989454	1.26760327773463
Locus7577	0.627646780864207	0.941789529337984	0.975518118163375	0.494475846197395	0.10702271217551	0.471192709800136	-0.360457797625561	0.200003446375572	0.244307094808292	0.173151625719453	0.410881974077602	0.0095502474467489	-0.503046685553705	-0.743885274207233	-0.241004550870091
Locus30718	-0.259877131757425	-0.691871164727617	-0.36765545248948	-0.597972733575496	-0.43921433378914	-0.193747303830484	-1.10238795629256	-0.664938177657368	-0.837965317303288	0.572666084301733	-0.436180641611016	0.0678517988909875	0.596752123603157	0.636812428385188	0.371817435380519
Locus26304	-0.30363161890796	-0.893225979713977	-0.63856496131033	-0.117867194443799	0.12006947221957	0.102687225193625	-0.261465732759004	-0.0733917109925253	-0.534518169479159	0.307198622780192	0.118249542839298	-0.335184044465042	0.456920084835413	0.801906808692323	0.45814779759452
Locus1203	-1.350710582809	-2.60955914075593	-1.94721712997068	-0.527443491804889	-0.435255494276714	0.014688450993443	-0.866118418199182	-0.901881368618181	-1.48516337825335	-0.174779904656094	-1.7790860081214	-0.647816739240225	0.347294871575735	0.540555186825336	1.05519783430624
Locus11	-1.63239384875806	-0.575347635909875	-0.526288248475164	-0.266652449509227	0.0455397349827267	0.162916321640869	-0.0745212988314448	-0.366377227634711	-0.41889024043201	0.311695812965651	-0.135484291194667	-0.317108314073096	0.716302667921581	0.799748122959944	0.692282218614234
Locus26105	-0.171561299064356	0.35796858442283	0.30783827271146	0.253781021269379	0.155350420265186	0.056343199951345	-0.461066100743561	-0.383726642428027	-0.262646732344947	0.107485604833237	-0.108718500244868	0.139288404551458	0.516497657546133	0.542606612752285	0.67898427281682
